sid,course,term,grade
105127,INFO 1100,Spring 2024,C
108652,INFO 1100,Spring 2025,C
106585,CSEC 2100,Fall 2023,A
101041,CSEC 4110,Fall 2023,C
106711,INFO 1100,Fall 2023,B
104945,INFO 2200,Fall 2024,C
106937,INFO 1100,Fall 2023,A
100815,INFO 1100,Spring 2025,B
103702,INFO 2600,Spring 2025,A
106342,INFO 2200,Spring 2025,A
100819,DSCI 3210,Fall 2023,B
103674,CSEC 4110,Fall 2023,A
109858,INFO 3340,Fall 2024,A
104686,CSEC 3220,Fall 2024,C
105747,INFO 2200,Fall 2024,D
105475,DSCI 3210,Fall 2023,A
105970,CSEC 2100,Spring 2025,B
103026,CSEC 3220,Spring 2025,B
103871,INFO 2600,Fall 2024,D
102862,INFO 2600,Spring 2024,B
102782,DSCI 4160,Spring 2024,F
101688,INFO 1100,Fall 2023,C
107895,INFO 1100,Fall 2023,D
102011,INFO 1100,Spring 2025,B
101143,INFO 1100,Spring 2024,B
100707,INFO 4300,Spring 2024,A
101763,INFO 1100,Fall 2024,C
108897,INFO 4300,Spring 2024,A
108925,INFO 1100,Spring 2024,A
103828,DSCI 3210,Fall 2023,B
106110,INFO 2200,Spring 2025,C
109801,INFO 1100,Spring 2025,A
105922,INFO 4300,Spring 2025,F
103717,CSEC 3220,Fall 2024,A
105076,INFO 1100,Fall 2024,B
105060,INFO 2200,Spring 2025,B
104583,INFO 3600,Fall 2023,A
103655,CSEC 2100,Fall 2023,C
109163,DSCI 4160,Spring 2025,A
103693,INFO 2600,Spring 2024,W
102947,INFO 1100,Spring 2025,B
100521,CSEC 4110,Spring 2025,B
106391,INFO 1100,Fall 2023,B
100255,INFO 1100,Fall 2024,F
106951,CSEC 2100,Fall 2023,F
100621,CSEC 2100,Fall 2023,B
104686,INFO 2200,Spring 2025,A
105188,INFO 4300,Fall 2023,F
103291,INFO 2600,Fall 2024,B
107003,DSCI 4160,Spring 2025,C
105936,INFO 1100,Spring 2024,F
105450,INFO 1100,Fall 2024,B
108938,CSEC 2100,Fall 2023,A
105922,LTEC 2100,Fall 2024,B
101058,INFO 2600,Fall 2023,A
104656,INFO 3600,Fall 2024,C
103619,BUAN 2010,Fall 2023,B
100458,BUAN 2010,Spring 2024,A
101673,INFO 2600,Spring 2025,A
108219,DSCI 4160,Spring 2024,A
102077,INFO 1100,Spring 2025,B
103420,INFO 4300,Spring 2025,A
104610,CSEC 3220,Spring 2024,B
107843,CSEC 3220,Fall 2024,C
104609,INFO 3340,Spring 2025,D
105635,INFO 2200,Spring 2025,B
102063,CSEC 2100,Spring 2024,B
106054,INFO 1100,Spring 2024,B
106717,INFO 2600,Spring 2024,B
105258,INFO 2200,Spring 2025,A
105150,CSEC 2100,Fall 2023,B
109169,INFO 2200,Fall 2023,B
105477,DSCI 3210,Fall 2024,F
103422,INFO 1100,Fall 2023,C
103676,DSCI 3210,Fall 2023,B
107490,INFO 2200,Spring 2024,B
103530,INFO 3340,Spring 2024,A
103655,INFO 2200,Fall 2024,W
108131,INFO 1100,Spring 2024,A
109788,INFO 1100,Fall 2023,B
100592,INFO 2200,Fall 2023,A
105439,INFO 4300,Spring 2024,C
104152,INFO 3600,Fall 2024,C
105414,ITEC 2010,Spring 2025,C
106359,CSEC 2100,Spring 2024,D
103734,ITEC 2010,Fall 2024,B
106789,INFO 2600,Fall 2023,A
108508,INFO 2600,Spring 2024,A
104535,INFO 1100,Spring 2025,C
108877,BUAN 2010,Fall 2023,B
109593,CSEC 2100,Spring 2025,C
109799,INFO 1100,Fall 2024,B
103280,INFO 1100,Fall 2024,C
102522,INFO 1100,Fall 2024,B
108143,INFO 1100,Spring 2025,B
102862,INFO 1100,Spring 2024,C
108839,CSEC 4110,Fall 2023,A
108718,INFO 2200,Spring 2024,C
108094,INFO 1100,Fall 2024,C
107217,INFO 4300,Spring 2024,B
101674,CSEC 4110,Fall 2023,B
105911,INFO 2200,Fall 2023,A
105168,ITEC 2010,Spring 2024,B
104408,INFO 1100,Fall 2024,A
105872,CSEC 4110,Spring 2025,D
105365,DSCI 3210,Fall 2023,B
100107,LTEC 2100,Spring 2024,F
104350,ITEC 3010,Fall 2023,B
109434,INFO 1100,Fall 2024,A
104373,INFO 3600,Spring 2024,A
105476,INFO 2200,Fall 2023,A
100705,DSCI 3210,Spring 2024,A
109436,CSEC 4110,Spring 2024,C
101160,INFO 2600,Spring 2025,A
108047,DSCI 3210,Spring 2025,C
107990,DSCI 3210,Fall 2024,B
107901,INFO 4300,Fall 2024,B
101390,INFO 2200,Fall 2023,C
105580,INFO 2600,Fall 2024,C
100327,CSEC 4110,Spring 2025,B
100426,INFO 2200,Fall 2023,B
102146,DSCI 3210,Spring 2024,C
107148,ITEC 2010,Spring 2024,B
105518,INFO 3340,Spring 2025,W
107121,INFO 1100,Spring 2024,B
101541,INFO 1100,Fall 2023,B
100101,INFO 2200,Fall 2024,A
104359,ITEC 2010,Fall 2024,B
108244,CSEC 2100,Fall 2024,A
102705,INFO 2200,Spring 2024,B
100243,INFO 3600,Fall 2023,A
106905,INFO 4300,Fall 2024,A
103586,INFO 3340,Fall 2024,C
100697,BUAN 2010,Spring 2024,A
107321,INFO 1100,Spring 2025,W
109178,INFO 1100,Spring 2025,A
108933,DSCI 4160,Spring 2024,C
107454,CSEC 4110,Spring 2024,C
104032,CSEC 2100,Spring 2024,W
107847,DSCI 3210,Fall 2024,A
106780,INFO 2600,Spring 2024,W
103753,CSEC 4110,Spring 2025,F
103054,LTEC 3120,Spring 2024,B
101519,INFO 2600,Spring 2025,A
103390,INFO 2200,Fall 2023,C
103193,INFO 1100,Spring 2025,A
102076,INFO 2200,Spring 2025,A
109666,CSEC 4110,Spring 2024,B
104811,LTEC 2100,Fall 2024,B
109603,INFO 1100,Spring 2025,C
103469,CSEC 4110,Fall 2024,B
101709,BUAN 3310,Spring 2024,C
108659,CSEC 4110,Spring 2025,A
104830,INFO 3600,Fall 2023,B
103813,INFO 2200,Fall 2024,B
101613,INFO 3340,Fall 2023,C
101747,CSEC 2100,Spring 2025,D
100135,INFO 2200,Fall 2024,C
108451,CSEC 2100,Spring 2024,A
105738,LTEC 2100,Spring 2024,A
107697,INFO 2200,Spring 2025,W
109132,CSEC 4110,Spring 2025,B
100647,INFO 1100,Spring 2024,C
109400,INFO 2600,Spring 2025,A
103291,INFO 1100,Fall 2024,C
107594,CSEC 2100,Fall 2024,A
107639,CSEC 2100,Fall 2023,A
104566,INFO 2200,Spring 2024,F
107671,DSCI 3210,Spring 2024,B
108770,INFO 2600,Fall 2024,B
104549,CSEC 2100,Fall 2023,C
101828,INFO 1100,Fall 2024,W
100508,LTEC 3120,Spring 2024,B
102990,INFO 2600,Spring 2025,C
107531,CSEC 2100,Fall 2024,A
102623,INFO 4300,Spring 2024,W
106805,DSCI 4160,Fall 2024,D
102512,ITEC 3010,Fall 2024,A
100684,CSEC 4110,Spring 2024,F
108442,CSEC 2100,Fall 2023,C
106303,INFO 1100,Spring 2025,B
100404,BUAN 3310,Fall 2024,C
105855,CSEC 3220,Spring 2024,W
106505,INFO 1100,Spring 2025,C
105439,INFO 2200,Fall 2024,B
101961,INFO 4300,Fall 2023,C
103998,INFO 1100,Spring 2025,A
100106,CSEC 3220,Fall 2023,A
103174,BUAN 3310,Fall 2023,B
104529,CSEC 4110,Spring 2024,C
109874,INFO 1100,Fall 2024,C
102921,ITEC 3010,Spring 2024,F
106912,INFO 3340,Fall 2024,B
101837,INFO 2600,Spring 2024,A
108289,INFO 1100,Spring 2025,B
102496,INFO 4300,Fall 2024,F
101828,CSEC 4110,Spring 2024,C
102090,ITEC 3010,Spring 2025,A
109161,INFO 1100,Fall 2024,F
103342,INFO 2600,Spring 2024,B
103236,CSEC 3220,Spring 2024,A
105414,ITEC 3010,Fall 2024,A
100161,INFO 1100,Fall 2024,B
102801,CSEC 2100,Fall 2023,A
107729,DSCI 3210,Fall 2023,F
101036,INFO 1100,Fall 2023,B
100183,INFO 1100,Spring 2025,A
100691,INFO 1100,Spring 2025,C
108219,INFO 2200,Spring 2025,D
105693,CSEC 4110,Fall 2024,D
109641,CSEC 3220,Fall 2023,B
107448,INFO 1100,Fall 2024,B
101525,CSEC 4110,Fall 2023,D
106929,INFO 1100,Spring 2025,C
109891,INFO 2600,Spring 2024,D
105168,INFO 1100,Spring 2025,A
107692,INFO 1100,Fall 2024,B
101787,CSEC 2100,Fall 2023,A
100844,CSEC 3220,Spring 2025,A
100343,INFO 1100,Spring 2024,B
104031,INFO 2200,Spring 2024,C
100692,INFO 1100,Fall 2023,A
100798,INFO 2200,Spring 2024,C
109461,INFO 4300,Spring 2025,B
108151,CSEC 2100,Spring 2025,D
101028,BUAN 3310,Spring 2024,W
100436,CSEC 4110,Fall 2024,D
100899,INFO 1100,Spring 2024,B
100844,CSEC 4110,Fall 2024,F
102610,CSEC 2100,Spring 2025,C
105330,DSCI 4160,Fall 2023,D
108062,INFO 3340,Spring 2025,A
101662,DSCI 4160,Fall 2024,B
104873,CSEC 4110,Fall 2023,C
101667,CSEC 4110,Fall 2024,B
102477,CSEC 2100,Spring 2025,A
104860,INFO 3340,Spring 2025,D
101728,INFO 2200,Spring 2024,A
103898,CSEC 2100,Spring 2024,B
109466,CSEC 4110,Fall 2023,B
101667,CSEC 3220,Fall 2023,B
105051,INFO 1100,Fall 2024,B
107060,INFO 1100,Spring 2025,C
101750,INFO 4300,Spring 2024,D
106842,INFO 3600,Spring 2024,D
109921,INFO 2200,Fall 2023,A
109613,LTEC 3120,Spring 2024,D
106784,ITEC 3010,Spring 2025,D
100659,INFO 4300,Fall 2023,B
107149,DSCI 4160,Fall 2024,A
108655,INFO 1100,Spring 2025,C
109363,DSCI 3210,Spring 2025,B
104296,INFO 2200,Spring 2024,C
102674,INFO 1100,Fall 2024,B
101322,INFO 1100,Spring 2024,B
105060,CSEC 2100,Fall 2024,C
106851,CSEC 2100,Spring 2024,D
107003,DSCI 3210,Spring 2025,W
101753,INFO 1100,Fall 2023,A
102247,CSEC 3220,Fall 2023,D
104044,INFO 1100,Fall 2023,A
100854,INFO 1100,Fall 2024,A
100549,LTEC 3120,Spring 2025,C
101928,INFO 1100,Spring 2025,C
103298,CSEC 2100,Spring 2024,C
108341,INFO 1100,Fall 2024,B
108925,CSEC 4110,Spring 2024,A
103606,INFO 1100,Fall 2024,C
104549,CSEC 3220,Spring 2025,C
101226,INFO 1100,Fall 2023,C
109021,INFO 2200,Spring 2025,D
106171,CSEC 2100,Fall 2024,D
105496,DSCI 3210,Spring 2025,C
105549,INFO 1100,Spring 2025,B
104212,BUAN 2010,Spring 2025,A
105660,INFO 2600,Spring 2024,F
108577,CSEC 2100,Spring 2025,B
101058,INFO 1100,Fall 2024,C
108051,CSEC 3220,Spring 2025,A
101874,INFO 1100,Fall 2023,B
105853,CSEC 2100,Spring 2025,C
108547,INFO 1100,Fall 2023,B
101684,ITEC 3010,Spring 2025,B
103984,DSCI 3210,Spring 2025,B
100580,INFO 1100,Fall 2024,F
102545,INFO 2200,Spring 2024,B
107617,BUAN 2010,Spring 2024,C
103694,INFO 1100,Spring 2024,W
105011,DSCI 3210,Fall 2024,B
104026,INFO 2200,Spring 2024,B
103530,DSCI 4160,Spring 2025,B
107139,CSEC 3220,Spring 2024,D
106977,INFO 2600,Fall 2024,F
101515,INFO 2200,Spring 2025,A
109170,ITEC 2010,Spring 2025,C
100366,CSEC 4110,Spring 2025,A
109116,CSEC 4110,Spring 2025,B
100107,INFO 4300,Spring 2025,C
106838,INFO 2200,Fall 2024,B
104610,CSEC 4110,Fall 2024,C
109859,INFO 2600,Fall 2024,A
102222,INFO 2200,Fall 2023,B
102011,INFO 2200,Spring 2025,F
108061,CSEC 4110,Fall 2024,A
103280,CSEC 2100,Fall 2023,B
109400,CSEC 2100,Spring 2025,A
108103,INFO 1100,Fall 2024,F
107223,INFO 1100,Spring 2025,W
100956,INFO 3600,Fall 2024,A
105944,DSCI 3210,Fall 2023,B
107127,DSCI 3210,Spring 2024,B
105747,INFO 1100,Fall 2024,C
101185,INFO 2200,Fall 2024,C
102552,INFO 3340,Spring 2025,W
105289,INFO 1100,Spring 2025,A
104646,CSEC 4110,Fall 2024,A
103656,INFO 1100,Spring 2025,A
104466,CSEC 2100,Spring 2025,C
100750,LTEC 2100,Spring 2025,F
108840,INFO 2200,Spring 2025,A
100159,INFO 2200,Spring 2024,B
109446,INFO 2200,Spring 2024,B
102076,INFO 3340,Spring 2025,D
103683,INFO 1100,Fall 2023,A
106246,INFO 1100,Fall 2024,A
102483,INFO 3600,Fall 2024,A
104489,INFO 4300,Fall 2024,A
100566,LTEC 2100,Spring 2025,C
104915,INFO 1100,Fall 2024,W
100529,DSCI 3210,Spring 2025,B
109157,INFO 1100,Spring 2025,A
102073,INFO 2200,Fall 2023,B
107016,INFO 1100,Fall 2023,B
105562,INFO 1100,Spring 2024,C
102564,LTEC 3120,Spring 2025,F
108530,ITEC 3010,Fall 2023,A
106901,INFO 3340,Fall 2023,A
103697,INFO 1100,Spring 2025,B
106854,INFO 2200,Spring 2024,B
102828,INFO 1100,Fall 2023,C
107024,INFO 3340,Spring 2025,B
101478,INFO 1100,Fall 2023,D
109057,INFO 1100,Spring 2024,A
101901,INFO 1100,Fall 2023,B
101384,INFO 2200,Spring 2024,A
106708,INFO 2600,Fall 2024,B
101067,INFO 1100,Fall 2024,A
102337,INFO 2600,Spring 2025,B
104557,INFO 2200,Spring 2024,W
100932,INFO 1100,Spring 2025,C
103676,INFO 2200,Spring 2024,B
102342,INFO 2200,Spring 2025,B
100603,INFO 3600,Fall 2024,B
106277,INFO 1100,Fall 2024,A
108299,INFO 3600,Spring 2024,A
105806,CSEC 3220,Fall 2024,B
107276,CSEC 2100,Spring 2024,F
108646,BUAN 2010,Fall 2024,B
101323,INFO 2600,Spring 2025,C
101900,ITEC 3010,Spring 2025,B
101702,INFO 1100,Fall 2023,A
101897,INFO 1100,Spring 2025,B
108393,INFO 1100,Spring 2025,A
104759,INFO 2600,Fall 2023,A
105731,INFO 1100,Fall 2024,B
104952,INFO 2600,Spring 2024,A
105447,DSCI 4160,Spring 2024,B
107361,INFO 1100,Spring 2024,C
103336,LTEC 3120,Fall 2024,B
100210,DSCI 4160,Spring 2025,W
101288,INFO 3600,Spring 2025,W
109685,INFO 2600,Fall 2024,A
104857,INFO 3340,Fall 2023,D
104935,INFO 1100,Fall 2024,D
109863,CSEC 2100,Fall 2024,F
108392,INFO 2600,Spring 2025,B
107381,INFO 1100,Fall 2023,B
108221,INFO 1100,Spring 2024,B
108289,CSEC 3220,Spring 2024,W
100376,INFO 3600,Spring 2025,A
104945,INFO 3340,Fall 2024,B
104583,INFO 4300,Spring 2024,A
109751,CSEC 2100,Fall 2023,W
102734,INFO 2600,Fall 2024,A
106659,INFO 1100,Spring 2025,A
100262,INFO 2200,Spring 2025,A
106265,INFO 3600,Spring 2025,F
109486,INFO 1100,Spring 2024,C
102037,BUAN 2010,Spring 2024,B
104972,INFO 1100,Spring 2025,A
104228,INFO 1100,Fall 2023,D
101657,INFO 1100,Spring 2024,A
106585,INFO 1100,Fall 2023,B
109676,INFO 2600,Fall 2024,A
104644,INFO 2200,Spring 2024,B
108406,DSCI 3210,Fall 2024,C
105527,DSCI 3210,Fall 2024,B
100349,INFO 1100,Fall 2024,B
108047,INFO 1100,Fall 2024,B
105476,CSEC 4110,Fall 2023,A
100283,INFO 1100,Fall 2023,B
101081,INFO 2600,Spring 2025,C
100028,CSEC 2100,Spring 2024,C
105806,INFO 2200,Spring 2025,C
108334,INFO 1100,Fall 2023,C
109501,CSEC 2100,Fall 2023,A
105747,DSCI 4160,Spring 2024,B
100565,CSEC 2100,Fall 2024,B
101269,DSCI 3210,Spring 2025,A
100911,INFO 1100,Fall 2023,C
107771,INFO 1100,Fall 2024,C
105645,ITEC 2010,Fall 2024,B
101624,INFO 2200,Fall 2024,W
107481,INFO 1100,Fall 2023,A
107835,INFO 2200,Spring 2024,W
106342,INFO 1100,Spring 2025,A
107830,CSEC 2100,Fall 2024,B
106475,INFO 2200,Spring 2025,W
100659,LTEC 2100,Spring 2024,F
105715,INFO 1100,Fall 2024,C
101701,INFO 1100,Fall 2024,W
102947,INFO 3340,Spring 2025,C
104303,CSEC 2100,Fall 2023,B
103036,INFO 2200,Spring 2025,C
108048,INFO 2600,Spring 2025,D
105235,CSEC 2100,Fall 2023,W
100633,INFO 2600,Fall 2023,W
107583,CSEC 4110,Spring 2024,C
103618,CSEC 2100,Fall 2024,B
100366,INFO 2200,Spring 2025,A
101485,INFO 3340,Fall 2024,C
109926,INFO 1100,Spring 2024,C
103159,INFO 3600,Spring 2025,W
101481,CSEC 3220,Fall 2024,B
104836,INFO 1100,Spring 2025,F
104072,INFO 2200,Spring 2024,B
103664,CSEC 4110,Fall 2024,A
100518,ITEC 3010,Fall 2024,B
109593,INFO 1100,Spring 2024,A
103408,CSEC 4110,Fall 2024,C
106104,INFO 1100,Spring 2025,B
105140,INFO 1100,Fall 2023,C
108187,ITEC 2010,Spring 2024,B
103204,INFO 1100,Fall 2023,A
104043,DSCI 3210,Spring 2024,B
103342,INFO 2200,Fall 2023,C
109694,INFO 2200,Spring 2024,C
106280,INFO 4300,Spring 2024,W
108265,ITEC 3010,Fall 2024,D
109676,LTEC 3120,Fall 2024,B
107618,INFO 3600,Fall 2024,A
100025,INFO 1100,Spring 2024,A
101952,LTEC 2100,Spring 2025,B
101686,INFO 2200,Fall 2024,A
101928,INFO 2200,Spring 2025,A
107106,DSCI 3210,Fall 2024,C
103318,INFO 1100,Fall 2023,B
109301,INFO 1100,Fall 2024,D
106473,CSEC 4110,Fall 2024,B
106057,DSCI 4160,Fall 2023,B
109367,INFO 2200,Fall 2024,A
105576,INFO 2200,Fall 2024,B
108793,INFO 2200,Fall 2023,A
108145,INFO 3340,Spring 2024,B
109630,INFO 2200,Spring 2025,A
107031,CSEC 2100,Spring 2025,B
109391,INFO 2200,Fall 2024,C
104301,CSEC 3220,Fall 2024,D
108713,INFO 1100,Fall 2023,A
108184,INFO 1100,Fall 2023,B
103557,DSCI 3210,Fall 2024,C
104641,CSEC 2100,Spring 2024,B
104466,INFO 2200,Spring 2025,W
101546,INFO 2200,Fall 2023,C
104031,CSEC 4110,Fall 2023,F
103662,INFO 1100,Spring 2024,F
105447,DSCI 3210,Fall 2023,B
100518,ITEC 2010,Spring 2024,F
104350,INFO 1100,Fall 2023,A
105598,INFO 1100,Fall 2024,F
103299,INFO 2200,Spring 2025,A
105014,INFO 1100,Fall 2024,F
109271,INFO 2600,Fall 2023,B
108291,CSEC 4110,Spring 2025,B
101523,DSCI 3210,Fall 2024,C
109747,INFO 1100,Fall 2023,F
103653,CSEC 2100,Spring 2025,A
107901,INFO 1100,Fall 2023,D
100664,INFO 2600,Fall 2024,W
109057,INFO 3340,Fall 2023,A
102889,INFO 1100,Spring 2025,A
103236,INFO 2200,Fall 2023,A
105258,INFO 2600,Spring 2025,F
100701,ITEC 3010,Fall 2024,B
100899,INFO 2600,Spring 2024,F
109591,BUAN 2010,Fall 2023,C
100613,INFO 2200,Fall 2023,B
102667,ITEC 3010,Fall 2023,A
100718,INFO 2600,Spring 2025,A
108451,CSEC 3220,Fall 2023,B
108181,INFO 1100,Spring 2025,C
102069,INFO 1100,Spring 2024,C
108899,INFO 1100,Spring 2024,A
103022,INFO 2200,Fall 2024,A
108265,INFO 1100,Spring 2025,B
100151,INFO 2600,Fall 2023,C
103969,CSEC 4110,Spring 2024,A
103635,INFO 1100,Spring 2025,B
102596,INFO 1100,Fall 2023,B
103715,INFO 2600,Spring 2024,A
109346,CSEC 3220,Fall 2024,F
105924,INFO 1100,Fall 2024,C
101539,ITEC 2010,Fall 2023,C
107010,INFO 1100,Spring 2024,C
104044,BUAN 3310,Fall 2024,B
101128,INFO 1100,Spring 2025,D
100613,INFO 1100,Spring 2024,C
106874,INFO 2200,Spring 2025,B
108546,INFO 4300,Fall 2023,B
105527,DSCI 4160,Fall 2024,D
107282,INFO 2200,Fall 2024,B
100767,INFO 2200,Spring 2024,D
106328,INFO 1100,Fall 2024,A
105795,CSEC 2100,Spring 2025,A
107048,CSEC 2100,Fall 2023,A
104535,LTEC 2100,Spring 2025,B
103101,CSEC 2100,Spring 2025,A
101028,INFO 2200,Fall 2024,A
103106,DSCI 3210,Fall 2024,A
107505,INFO 2200,Spring 2025,B
105973,INFO 2600,Fall 2024,A
103069,INFO 1100,Spring 2025,B
102841,INFO 2600,Spring 2024,B
107832,BUAN 2010,Spring 2025,D
104384,INFO 1100,Fall 2023,C
105568,CSEC 4110,Spring 2024,D
100659,INFO 1100,Fall 2023,B
101876,INFO 2200,Spring 2024,C
105600,INFO 1100,Fall 2023,W
106865,INFO 1100,Spring 2024,D
101036,INFO 2200,Fall 2024,C
108751,INFO 1100,Fall 2024,C
103703,ITEC 2010,Spring 2024,C
104873,INFO 2200,Fall 2024,C
108965,INFO 1100,Spring 2025,F
100301,ITEC 2010,Spring 2024,B
106238,ITEC 2010,Spring 2025,B
109380,INFO 2600,Spring 2025,C
106246,INFO 2200,Spring 2025,C
109492,INFO 3340,Spring 2025,C
102437,INFO 1100,Spring 2025,D
105136,INFO 1100,Fall 2023,A
100565,INFO 1100,Fall 2024,A
108659,CSEC 2100,Fall 2024,C
108140,CSEC 2100,Spring 2024,C
107491,INFO 4300,Fall 2024,F
109709,CSEC 2100,Fall 2023,A
105958,DSCI 3210,Fall 2023,B
102536,INFO 1100,Fall 2023,B
107004,INFO 3340,Fall 2023,F
103019,DSCI 3210,Fall 2024,W
109458,INFO 1100,Fall 2023,A
103674,INFO 1100,Spring 2025,B
101141,ITEC 3010,Fall 2024,A
102291,BUAN 3310,Fall 2024,A
106567,INFO 2200,Fall 2023,A
105541,INFO 4300,Fall 2024,A
104934,INFO 1100,Fall 2023,C
104569,INFO 2200,Fall 2023,B
105216,INFO 1100,Spring 2025,C
105475,BUAN 2010,Fall 2023,C
103193,INFO 3600,Fall 2023,D
101928,INFO 3340,Spring 2025,A
109306,INFO 1100,Fall 2024,D
109501,INFO 1100,Spring 2024,A
106379,INFO 1100,Fall 2023,A
107481,INFO 2200,Spring 2025,A
109436,CSEC 2100,Spring 2025,B
108958,CSEC 4110,Fall 2023,C
106631,BUAN 2010,Spring 2025,C
106007,CSEC 4110,Spring 2025,C
106814,DSCI 4160,Fall 2024,B
109340,INFO 4300,Fall 2024,W
103094,INFO 2600,Fall 2024,A
102545,INFO 1100,Fall 2024,C
107821,DSCI 4160,Fall 2024,B
109497,INFO 4300,Fall 2023,C
104032,INFO 2600,Spring 2024,C
109084,ITEC 2010,Fall 2023,A
107894,INFO 1100,Fall 2024,C
106152,INFO 1100,Fall 2024,D
105279,DSCI 3210,Spring 2024,C
103971,INFO 2200,Spring 2024,F
102300,CSEC 3220,Spring 2024,C
105297,DSCI 3210,Spring 2025,C
106813,INFO 1100,Spring 2024,A
105558,INFO 1100,Spring 2024,C
107591,BUAN 3310,Spring 2024,B
105442,ITEC 2010,Fall 2023,A
109058,INFO 3600,Fall 2023,B
103520,CSEC 4110,Spring 2024,C
101387,INFO 1100,Fall 2023,D
104686,INFO 1100,Spring 2024,C
104120,CSEC 2100,Fall 2023,A
105674,CSEC 3220,Fall 2023,F
102497,CSEC 2100,Spring 2025,C
108143,INFO 4300,Fall 2023,B
101897,DSCI 3210,Spring 2025,A
107519,DSCI 3210,Spring 2024,A
103377,INFO 2200,Fall 2024,C
106478,INFO 2200,Fall 2023,B
104857,DSCI 3210,Fall 2024,F
102921,INFO 1100,Fall 2023,B
106401,INFO 2200,Fall 2023,C
109163,DSCI 3210,Spring 2025,A
105840,INFO 3340,Spring 2024,A
102483,INFO 1100,Spring 2024,F
109411,INFO 3600,Spring 2025,F
100565,CSEC 4110,Spring 2025,A
100253,BUAN 3310,Spring 2024,A
101095,INFO 2200,Spring 2024,B
102974,INFO 4300,Fall 2023,A
101684,INFO 1100,Spring 2025,C
109914,INFO 2600,Spring 2025,C
103089,INFO 2200,Spring 2024,A
103072,INFO 1100,Fall 2024,B
107983,INFO 2200,Spring 2024,A
103139,INFO 2200,Fall 2023,C
106313,INFO 2200,Spring 2024,B
100028,INFO 2600,Fall 2024,D
109592,INFO 1100,Fall 2024,C
107341,CSEC 4110,Fall 2023,A
107741,INFO 1100,Spring 2024,F
100135,INFO 1100,Fall 2024,B
101469,LTEC 3120,Spring 2024,B
109077,INFO 2600,Spring 2024,A
107133,INFO 1100,Spring 2024,C
108062,INFO 1100,Spring 2025,B
102517,DSCI 3210,Spring 2024,B
104365,INFO 1100,Fall 2024,F
102821,INFO 1100,Spring 2024,A
100852,LTEC 2100,Spring 2025,W
107152,ITEC 2010,Spring 2025,W
107003,INFO 3340,Fall 2023,D
103390,DSCI 3210,Fall 2023,W
103480,CSEC 4110,Fall 2023,A
104436,INFO 1100,Fall 2023,A
104470,INFO 1100,Spring 2025,F
108313,INFO 2200,Spring 2024,A
109613,INFO 1100,Spring 2024,B
105340,INFO 1100,Fall 2024,A
109644,INFO 4300,Spring 2025,A
106277,INFO 2200,Spring 2024,D
108361,CSEC 3220,Spring 2025,A
100051,CSEC 4110,Spring 2024,B
105988,INFO 1100,Spring 2024,B
106046,CSEC 2100,Spring 2024,A
108271,INFO 1100,Spring 2024,B
105611,CSEC 3220,Fall 2023,W
101282,CSEC 3220,Spring 2025,C
102906,INFO 2600,Spring 2024,A
101679,INFO 1100,Spring 2025,A
101564,INFO 1100,Spring 2024,B
105967,ITEC 3010,Spring 2024,B
107222,CSEC 4110,Spring 2024,D
107954,INFO 1100,Fall 2023,A
103618,CSEC 4110,Spring 2024,A
104583,INFO 2200,Fall 2024,B
108608,BUAN 2010,Fall 2024,B
105067,INFO 1100,Fall 2023,B
104207,BUAN 3310,Spring 2024,A
101288,INFO 2600,Fall 2024,W
100089,CSEC 3220,Spring 2024,C
109862,LTEC 2100,Spring 2024,B
107591,INFO 1100,Spring 2025,W
102578,INFO 1100,Spring 2024,B
104811,INFO 1100,Spring 2024,A
107206,CSEC 2100,Fall 2024,F
104032,ITEC 2010,Fall 2023,A
100493,INFO 4300,Fall 2023,B
101359,INFO 1100,Spring 2025,B
105144,INFO 1100,Spring 2025,C
100986,INFO 1100,Spring 2025,B
105051,LTEC 3120,Fall 2024,A
107610,CSEC 4110,Fall 2024,C
103294,INFO 3340,Spring 2025,B
101428,CSEC 3220,Fall 2023,A
108209,DSCI 3210,Fall 2024,B
109499,INFO 4300,Spring 2024,D
101092,CSEC 2100,Spring 2024,C
105590,CSEC 3220,Spring 2024,B
100767,CSEC 3220,Fall 2023,W
105466,CSEC 4110,Fall 2024,A
101130,INFO 1100,Spring 2024,W
101264,INFO 1100,Fall 2024,C
101279,INFO 2600,Fall 2024,C
101567,CSEC 3220,Spring 2025,A
107835,CSEC 2100,Spring 2025,B
102950,CSEC 4110,Fall 2023,B
109859,LTEC 2100,Spring 2025,C
104864,ITEC 3010,Fall 2024,B
107024,INFO 2200,Fall 2024,A
100022,ITEC 3010,Fall 2024,A
107748,INFO 3340,Spring 2025,C
109443,DSCI 3210,Spring 2024,C
107617,BUAN 3310,Fall 2023,C
101390,BUAN 2010,Fall 2023,C
105924,DSCI 3210,Fall 2023,A
109170,INFO 1100,Fall 2023,C
101787,CSEC 4110,Spring 2025,A
100385,DSCI 3210,Spring 2024,A
101857,INFO 1100,Fall 2024,A
104383,ITEC 3010,Spring 2025,B
103174,BUAN 2010,Spring 2024,A
106882,INFO 1100,Fall 2023,A
103631,INFO 1100,Fall 2023,B
101758,INFO 2200,Fall 2023,W
101580,ITEC 2010,Fall 2023,F
100596,DSCI 3210,Fall 2023,C
100231,INFO 2200,Spring 2025,A
109159,INFO 1100,Spring 2024,A
