student_id,major,age,housing,commute_miles,work_hours_per_week,advisor_meetings,credits_attempted,final_gpa,study_hours_reported,enrollment_date,dropped_out,housing_clean,minutes_active,study_z,gpa_band
108386,Business Analytics,25,With Family,46.2,10,1,82,1.98,12.5,2024-05-01,0,With Family,2909,0.5274678603562932,"(1.0, 2.0]"
102194,Information Science,27,Off-Campus,8.1,25,3,30,2.22,12.8,2024-04-07,0,Off-Campus,3859,0.6053963494561485,"(2.0, 3.0]"
106303,Information Science,26,Off-Campus,16.3,20,2,75,1.2,5.8,2022-12-20,0,Off-Campus,1028,-1.2129350628738034,"(1.0, 2.0]"
106401,Data Science,27,With Family,8.9,35,1,63,2.28,8.9,2023-11-19,1,With Family,2642,-0.40767400884196753,"(2.0, 3.0]"
108733,Information Technology,21,Off-campus,2.5,0,2,43,2.28,7.5,2024-04-01,0,Off-Campus,2847,-0.771340291307958,"(2.0, 3.0]"
100478,Business Analytics,27,on-campus,12.4,0,1,13,2.4,7.1,2023-12-08,1,On-Campus,2861,-0.8752449434410982,"(2.0, 3.0]"
100685,Business Analytics,23,With Family,17.7,12,6,56,2.26,9.6,2022-12-08,0,With Family,3445,-0.22584086760897257,"(2.0, 3.0]"
106425,Cyber Security,25,Off-Campus,38.5,18,2,15,2.57,8.8,2022-12-04,1,Off-Campus,2452,-0.43365017187525245,"(2.0, 3.0]"
109736,Information Technology,30,Off-campus,28.5,10,1,67,2.68,10.5,2024-04-09,0,Off-Campus,3359,0.00794459969059276,"(2.0, 3.0]"
108928,Information Technology,29,Off-campus,1.5,12,1,33,2.73,13.9,2023-11-03,1,Off-Campus,3543,0.8911341428222836,"(2.0, 3.0]"
105317,Data Science,24,Off-Campus,7.6,30,1,42,1.74,10.5,2024-02-06,0,Off-Campus,2764,0.00794459969059276,"(1.0, 2.0]"
102608,Cybersecurity,22,On-Campus,10.7,25,3,57,2.28,15.7,2024-02-02,1,On-Campus,3803,1.3587050774214138,"(2.0, 3.0]"
103498,Cybersecurity,20,Off-Campus,3.4,28,5,87,1.97,9.8,2022-09-08,0,Off-Campus,3094,-0.17388854154240224,"(1.0, 2.0]"
108602,Information Technology,23,On-Campus,4.2,15,5,42,2.38,6.0,2024-03-09,0,On-Campus,2491,-1.1609827368072334,"(2.0, 3.0]"
107971,Learning Technologies,25,off campus,3.3,18,2,90,2.73,13.9,2024-02-22,0,Off-Campus,4239,0.8911341428222836,"(2.0, 3.0]"
108749,Information Technology,30,Off-Campus,5.5,30,3,31,2.35,8.2,2022-10-09,0,Off-Campus,2883,-0.589507150074963,"(2.0, 3.0]"
109121,Information Science,27,With Family,11.4,18,5,42,2.19,7.9,2023-11-22,0,With Family,2726,-0.6674356391748179,"(2.0, 3.0]"
108965,Cybersecurity,31,On-Campus,13.0,18,0,52,1.49,5.6,2022-11-16,0,On-Campus,2295,-1.2648873889403736,"(1.0, 2.0]"
102671,Cybersecurity,33,On-Campus,27.3,15,1,71,0.0,,2023-10-02,0,On-Campus,1305,,"(-0.01, 1.0]"
101091,Cybersecurity,28,On-Campus,1.6,30,3,74,1.53,3.5,2022-09-09,0,On-Campus,2355,-1.810386812639359,"(1.0, 2.0]"
103703,Information Technology,26,Off-Campus,20.5,5,3,31,2.28,5.4,2024-02-05,0,Off-Campus,2029,-1.3168397150069435,"(2.0, 3.0]"
109636,Information Technology,34,With Family,17.3,28,1,71,1.19,,2024-03-12,0,With Family,2061,,"(1.0, 2.0]"
102593,Cybersecurity,27,On-Campus,17.4,30,1,98,1.78,6.0,2022-10-28,0,On-Campus,2113,-1.1609827368072334,"(1.0, 2.0]"
104536,Learning Technologies,28,On-Campus,6.8,0,3,82,3.01,12.8,2023-12-07,0,On-Campus,4410,0.6053963494561485,"(3.0, 4.0]"
104885,Learning Technologies,26,On-Campus,0.4,20,3,0,2.53,19.7,2024-05-19,0,On-Campus,4463,2.397751598752815,"(2.0, 3.0]"
100911,Data Science,20,Off-Campus,6.0,10,3,62,3.55,16.1,2023-12-06,0,Off-Campus,4806,1.4626097295545546,"(3.0, 4.0]"
104142,Learning Technologies,29,On-Campus,9.5,30,5,37,3.13,11.8,2023-10-02,1,On-Campus,3770,0.3456347191232983,"(3.0, 4.0]"
104473,Business Analytics,23,Off-Campus,5.1,12,2,72,2.87,13.5,2024-05-05,0,Off-Campus,4716,0.7872294906891435,"(2.0, 3.0]"
104352,Data Science,25, On-Campus,12.7,10,3,68,2.73,10.2,2023-10-19,0,On-Campus,3386,-0.06998388940926249,"(2.0, 3.0]"
104836,Information Technology,28,On-Campus,9.4,30,1,33,1.53,,2024-03-18,0,On-Campus,1987,,"(1.0, 2.0]"
106599,Business Analytics,24,Off-Campus,30.2,10,1,0,1.82,6.9,2023-11-08,0,Off-Campus,3021,-0.927197269507668,"(1.0, 2.0]"
107855,DataScience,23,Off-Campus,3.8,28,4,39,2.09,7.1,2024-05-21,0,Off-Campus,2785,-0.8752449434410982,"(2.0, 3.0]"
101480,Data Science,25,Off-Campus,8.5,30,2,45,2.1,7.9,2022-09-25,0,Off-Campus,3537,-0.6674356391748179,"(2.0, 3.0]"
103042,Information Science,32,Off-Campus,13.7,0,5,84,3.35,13.7,2022-09-01,0,Off-Campus,4832,0.8391818167557134,"(3.0, 4.0]"
108033,Data Science,25,Off-Campus,8.0,20,1,32,1.78,6.5,2022-12-05,1,Off-Campus,2210,-1.0311019216408082,"(1.0, 2.0]"
104585,DataScience,21,Off-Campus,20.1,20,1,19,2.12,9.0,2023-11-20,0,Off-Campus,2852,-0.3816978458086826,"(2.0, 3.0]"
108848,Cyber Security,22,Off-Campus,17.6,20,2,45,1.77,5.5,2022-09-09,0,Off-Campus,2612,-1.2908635519736584,"(1.0, 2.0]"
109202,Information Technology,22,Off-Campus,10.9,10,2,54,3.08,17.2,2022-11-17,0,Off-Campus,5153,1.7483475229206893,"(3.0, 4.0]"
102938,Cybersecurity,27,With Family,3.0,30,1,75,1.82,8.2,2022-08-31,0,With Family,3049,-0.589507150074963,"(1.0, 2.0]"
105272,Cybersecurity,25, On-Campus,26.3,25,5,18,2.07,,2022-12-11,1,On-Campus,2795,,"(2.0, 3.0]"
107774,Cybersecurity,30,Off-Campus,13.1,15,3,55,4.0,12.2,2024-02-07,0,Off-Campus,5047,0.449539371256438,"(3.0, 4.0]"
105076,Data Science,24,Off-Campus,15.5,28,4,66,2.49,11.3,2022-11-14,1,Off-Campus,3242,0.21575390395687313,"(2.0, 3.0]"
108424,Cyber Security,23,Off-Campus,10.9,30,3,84,2.81,15.0,2023-12-12,0,Off-Campus,4039,1.1768719361884188,"(2.0, 3.0]"
105487,Learning Technologies,23,off campus,19.6,18,1,58,1.61,7.6,2024-03-24,0,Off-Campus,2352,-0.745364128274673,"(1.0, 2.0]"
105676,Info Technology,20,On-Campus,8.1,20,1,0,0.0,10.0,2025-01-22,0,On-Campus,3954,-0.12193621547583236,"(-0.01, 1.0]"
101223,Business Analytics,27,Off-campus,14.4,40,3,38,2.55,9.9,2024-03-07,0,Off-Campus,3385,-0.1479123785091173,"(2.0, 3.0]"
107835,Cybersecurity,25,Off-Campus,18.0,20,0,75,1.11,,2023-12-15,0,Off-Campus,1414,,"(1.0, 2.0]"
104342,Cyber Security,30,On-Campus,6.8,12,2,2,3.62,18.2,2022-10-30,0,On-Campus,4920,2.0081091532535393,"(3.0, 4.0]"
103408,Cyber Security,28,On-Campus,10.1,0,4,68,3.2,11.4,2024-02-05,0,On-Campus,4367,0.2417300669901581,"(3.0, 4.0]"
105840,Data Science,24,Off-Campus,3.9,35,2,75,2.28,9.0,2023-08-21,0,Off-Campus,3314,-0.3816978458086826,"(2.0, 3.0]"
104931,Information Science,22,With Family,5.1,18,2,75,3.27,15.6,2024-02-18,0,With Family,4442,1.332728914388129,"(3.0, 4.0]"
109647,Cybersecurity,39,on-campus,15.7,30,4,80,1.65,,2022-10-24,0,On-Campus,1716,,"(1.0, 2.0]"
109340,Information Science,22,Off-Campus,8.9,10,1,2,2.32,12.5,2022-12-05,0,Off-Campus,3630,0.5274678603562932,"(2.0, 3.0]"
104044,Business Analytics,22,On-Campus,6.9,30,3,55,1.96,,2022-10-09,0,On-Campus,2131,,"(1.0, 2.0]"
105997,Cybersecurity,19,With Family,9.7,28,1,39,0.0,,2023-11-18,0,With Family,1229,,"(-0.01, 1.0]"
104825,Cyber Security,27,with family,13.2,40,2,90,1.2,,2024-03-04,1,With Family,1335,,"(1.0, 2.0]"
105896,Business Analytics,27,With Family,32.2,40,2,31,1.72,6.3,2022-12-11,0,With Family,2069,-1.0830542477073783,"(1.0, 2.0]"
103867,Cybersecurity,26,With Family,0.7,20,0,39,3.02,11.1,2024-05-04,0,With Family,4001,0.1638015778903028,"(3.0, 4.0]"
106975,Cyber Security,27,on-campus,28.2,18,1,39,1.95,7.7,2022-10-30,0,On-Campus,2730,-0.7193879652413879,"(1.0, 2.0]"
109762,Information Technology,30,On-Campus,26.4,0,1,81,2.66,11.2,2024-02-26,1,On-Campus,3387,0.18977774092358776,"(2.0, 3.0]"
108825,Cybersecurity,21,Off-Campus,11.7,10,3,44,2.05,8.3,2023-08-29,0,Off-Campus,3375,-0.5635309870416776,"(2.0, 3.0]"
109676,Learning Technologies,26,On-Campus,7.2,15,0,0,1.93,11.7,2022-09-23,0,On-Campus,3475,0.31965855609001287,"(1.0, 2.0]"
106951,Cybersecurity,23,Off-Campus,13.8,20,2,31,1.71,6.7,2023-10-02,1,Off-Campus,2466,-0.9791495955742382,"(1.0, 2.0]"
104782,Information Science,20,Off-Campus,0.8,25,1,63,2.19,11.6,2022-10-11,0,Off-Campus,4118,0.29368239305672794,"(2.0, 3.0]"
104756,Info Technology,30,Off-Campus,8.8,10,3,37,2.51,8.2,2024-03-31,0,Off-Campus,3194,-0.589507150074963,"(2.0, 3.0]"
102836,Information Technology,20,Off-Campus,5.8,15,4,34,2.76,14.1,2022-08-25,0,Off-Campus,3976,0.9430864688888536,"(2.0, 3.0]"
105475,Business Analytics,28,Off-Campus,17.5,20,3,46,1.73,5.5,2024-02-11,0,Off-Campus,1983,-1.2908635519736584,"(1.0, 2.0]"
109701,Business Analytics,27,With Family,15.3,10,1,30,2.05,7.0,2024-05-28,0,With Family,2033,-0.9012211064743831,"(2.0, 3.0]"
107830,Information Technology,22,On-Campus,9.8,5,6,81,3.27,18.7,2024-03-03,0,On-Campus,5133,2.137989968419965,"(3.0, 4.0]"
106280,Information Science,27,On-Campus,14.3,12,3,28,2.61,14.7,2022-11-19,0,On-Campus,4115,1.0989434470885637,"(2.0, 3.0]"
101798,Data Science,23,Off-Campus,37.4,5,1,48,2.57,11.7,2023-10-17,0,Off-Campus,4326,0.31965855609001287,"(2.0, 3.0]"
107893,Cybersecurity,25,Off-Campus,4.4,18,4,78,2.32,11.0,2024-05-03,0,Off-Campus,3075,0.13782541485701788,"(2.0, 3.0]"
107349,Information Technology,23,Off-Campus,11.8,18,3,45,3.03,18.8,2024-03-29,0,Off-Campus,4728,2.16396613145325,"(3.0, 4.0]"
109617,Data Science,24, On-Campus,5.6,40,3,45,2.1,9.6,2022-10-31,0,On-Campus,3125,-0.22584086760897257,"(2.0, 3.0]"
109175,Cybersecurity,23,With Family,3.0,12,3,59,3.1,12.0,2023-10-19,0,With Family,4288,0.39758704518986815,"(3.0, 4.0]"
100300,Learning Technologies,29,With Family,10.3,30,1,63,2.2,9.9,2024-03-31,0,With Family,3384,-0.1479123785091173,"(2.0, 3.0]"
109492,DataScience,30,On-Campus,6.3,15,3,21,2.94,17.2,2024-02-13,0,On-Campus,4621,1.7483475229206893,"(2.0, 3.0]"
109006,Cybersecurity,22,On-Campus,17.8,20,1,55,2.1,8.6,2023-11-13,0,On-Campus,2657,-0.4856024979418228,"(2.0, 3.0]"
108508,Learning Technologies,21,Off-Campus,1.3,15,1,14,2.91,11.6,2024-05-23,1,Off-Campus,4584,0.29368239305672794,"(2.0, 3.0]"
106842,Information Science,24,With Family,16.0,5,5,44,2.36,9.5,2022-10-31,0,With Family,2613,-0.25181703064225747,"(2.0, 3.0]"
101826,Cyber Security,28,On-Campus,17.7,12,2,27,2.98,11.6,2023-09-10,0,On-Campus,3816,0.29368239305672794,"(2.0, 3.0]"
102580,Cybersecurity,31,on-campus,4.8,25,2,50,2.7,12.9,2024-02-06,0,On-Campus,4200,0.6313725124894335,"(2.0, 3.0]"
100077,Information Technology,28,On-Campus,10.8,0,0,102,2.02,7.2,2024-04-24,1,On-Campus,2294,-0.8492687804078131,"(2.0, 3.0]"
105526,Information Science,22,On-Campus,19.3,25,3,99,1.91,7.2,2022-10-16,0,On-Campus,2748,-0.8492687804078131,"(1.0, 2.0]"
107391,Business Analytics,23,On-Campus,6.6,25,2,25,2.69,13.0,2022-12-03,0,On-Campus,3511,0.6573486755227184,"(2.0, 3.0]"
100161,Information Science,26,On-Campus,4.1,15,4,8,3.45,19.1,2023-09-24,1,On-Campus,5258,2.241894620553105,"(3.0, 4.0]"
107878,Cybersecurity,25,With Family,9.5,30,3,71,2.39,15.8,2023-11-15,0,With Family,4336,1.3846812404546993,"(2.0, 3.0]"
103635,Information Science,25,Off-campus,3.7,5,3,96,3.71,15.0,2022-09-13,0,Off-Campus,5230,1.1768719361884188,"(3.0, 4.0]"
107536,Cybersecurity,27,On-Campus,7.5,20,1,36,2.0,8.7,2023-09-17,0,On-Campus,3631,-0.4596263349085379,"(1.0, 2.0]"
104973,Cybersecurity,21,off campus,4.6,0,1,9,2.13,10.4,2023-11-03,0,Off-Campus,3429,-0.018031563342692174,"(2.0, 3.0]"
104228,Cybersecurity,32,Off-Campus,12.0,40,1,77,2.12,,2022-08-27,0,Off-Campus,2785,,"(2.0, 3.0]"
106255,Learning Technologies,31, On-Campus,10.3,10,2,0,0.0,12.3,2025-01-17,0,On-Campus,3512,0.4755155342897234,"(-0.01, 1.0]"
108403,Business Analytics,25,Off-Campus,3.9,20,1,74,2.18,12.6,2022-11-22,0,Off-Campus,2560,0.5534440233895782,"(2.0, 3.0]"
103303,Business Analytics,22,On-Campus,8.5,30,0,47,1.38,8.4,2023-12-03,0,On-Campus,2262,-0.5375548240083927,"(1.0, 2.0]"
108770,Information Technology,25,On-Campus,11.2,28,1,79,2.97,12.3,2023-09-01,0,On-Campus,3903,0.4755155342897234,"(2.0, 3.0]"
100564,Data Science,31,on-campus,9.4,0,1,43,1.66,6.1,2022-10-24,0,On-Campus,2722,-1.1350065737739485,"(1.0, 2.0]"
108316,Business Analytics,28,On-Campus,12.5,0,6,24,3.23,14.5,2024-03-20,0,On-Campus,3872,1.0469911210219938,"(3.0, 4.0]"
103606,Cybersecurity,22,Off-Campus,4.0,0,0,72,1.48,11.2,2022-10-20,0,Off-Campus,2174,0.18977774092358776,"(1.0, 2.0]"
105127,Data Science,25,With Family,8.7,18,2,28,2.52,10.7,2022-09-09,1,With Family,3257,0.05989692575716263,"(2.0, 3.0]"
106007,Cybersecurity,22,Off-Campus,14.8,28,2,45,2.04,7.8,2022-09-22,0,Off-Campus,2608,-0.693411802208103,"(2.0, 3.0]"
102883,Cyber Security,28,Off-Campus,10.0,18,3,63,2.71,11.8,2022-11-14,0,Off-Campus,4099,0.3456347191232983,"(2.0, 3.0]"
100544,Data Science,25,With Family,16.5,15,0,70,1.84,5.7,2024-04-22,0,With Family,2054,-1.2389112259070885,"(1.0, 2.0]"
106175,Cybersecurity,21,With Family,2.3,5,2,47,3.0,11.7,2023-11-01,0,With Family,4545,0.31965855609001287,"(2.0, 3.0]"
107026,Business Analytics,26,With Family,12.3,30,1,65,2.04,10.0,2023-12-17,0,With Family,2927,-0.12193621547583236,"(2.0, 3.0]"
108181,Business Analytics,22,Off-Campus,11.1,20,3,39,2.56,13.1,2024-04-30,0,Off-Campus,4410,0.6833248385560033,"(2.0, 3.0]"
109962,Information Technology,19,Off-Campus,31.4,10,1,108,1.75,,2022-09-20,1,Off-Campus,1069,,"(1.0, 2.0]"
100483,Data Science,22,With Family,28.7,18,5,54,1.41,11.6,2023-11-03,0,With Family,2334,0.29368239305672794,"(1.0, 2.0]"
103973,Data Science,28,with family,7.1,30,1,42,2.36,7.7,2022-10-17,1,With Family,2779,-0.7193879652413879,"(2.0, 3.0]"
108265,Information Technology,22,Off-Campus,6.0,30,4,100,2.83,12.2,2024-03-17,0,Off-Campus,3794,0.449539371256438,"(2.0, 3.0]"
101333,Data Science,23,On-Campus,10.4,0,2,68,2.85,11.3,2024-04-16,0,On-Campus,4346,0.21575390395687313,"(2.0, 3.0]"
105132,Cybersecurity,32,With Family,21.5,12,2,116,2.57,9.9,2022-12-17,0,With Family,3440,-0.1479123785091173,"(2.0, 3.0]"
103420,Learning Technologies,22,Off-Campus,10.4,20,2,93,2.62,10.4,2024-05-11,1,Off-Campus,3522,-0.018031563342692174,"(2.0, 3.0]"
103995,Information Technology,25,on-campus,2.4,15,0,44,2.49,11.2,2022-11-25,0,On-Campus,4235,0.18977774092358776,"(2.0, 3.0]"
105556,Cybersecurity,20,Off-Campus,19.9,30,1,45,2.28,8.2,2022-11-17,1,Off-Campus,3077,-0.589507150074963,"(2.0, 3.0]"
105333,Cybersecurity,25,Off-Campus,12.6,10,3,42,2.41,10.0,2022-11-13,0,Off-Campus,3287,-0.12193621547583236,"(2.0, 3.0]"
109858,Data Science,38,On-Campus,1.8,25,2,66,2.39,,2022-12-19,0,On-Campus,2727,,"(2.0, 3.0]"
106185,Cybersecurity,23, On-Campus,2.5,30,0,0,0.38,2.4,2022-08-23,1,On-Campus,1252,-2.0961246060054943,"(-0.01, 1.0]"
109868,Learning Technologies,23,With Family,14.6,20,0,24,2.14,9.3,2023-10-02,1,With Family,1883,-0.3037693567088274,"(2.0, 3.0]"
103039,Learning Technologies,25,Off-Campus,18.0,15,2,50,2.41,12.3,2024-05-26,0,Off-Campus,3757,0.4755155342897234,"(2.0, 3.0]"
104207,Business Analytics,26,Off-Campus,12.5,18,4,39,2.36,15.9,2024-05-21,0,Off-Campus,3855,1.4106574034879842,"(2.0, 3.0]"
100692,Business Analytics,22,Off-Campus,8.1,18,3,116,2.96,14.9,2024-04-05,1,Off-Campus,4047,1.150895773155134,"(2.0, 3.0]"
100236,Cyber Security,20,With Family,11.0,28,3,31,2.5,9.0,2022-10-23,0,With Family,4383,-0.3816978458086826,"(2.0, 3.0]"
104686,Cybersecurity,24,Off-Campus,7.9,12,2,59,2.18,,2023-10-13,1,Off-Campus,3067,,"(2.0, 3.0]"
102199,Cybersecurity,25,off campus,12.5,5,1,88,1.8,4.9,2024-04-30,0,Off-Campus,2129,-1.4467205301733685,"(1.0, 2.0]"
108993,Information  Science,26,On-Campus,19.6,40,0,105,0.0,,2022-10-12,0,On-Campus,1008,,"(-0.01, 1.0]"
109399,Cybersecurity,25,Off-Campus,37.1,10,0,1,1.68,6.4,2022-12-14,0,Off-Campus,2187,-1.0570780846740933,"(1.0, 2.0]"
102982,Data Science,25,On-Campus,4.6,30,1,73,2.07,9.2,2023-11-02,0,On-Campus,3327,-0.32974551974211275,"(2.0, 3.0]"
103683,Cybersecurity,23,Off-Campus,18.8,28,0,71,3.11,13.1,2024-03-08,0,Off-Campus,3803,0.6833248385560033,"(3.0, 4.0]"
107996,Learning Technologies,24,Off-Campus,9.1,15,3,50,3.08,16.7,2024-04-23,0,Off-Campus,5177,1.618466707754264,"(3.0, 4.0]"
104935,Cybersecurity,21,Off-Campus,32.9,0,3,77,1.56,,2022-09-18,1,Off-Campus,1023,,"(1.0, 2.0]"
103237,Information Science,21,On-Campus,5.7,5,2,42,2.25,12.9,2023-09-05,0,On-Campus,2520,0.6313725124894335,"(2.0, 3.0]"
103256,Cybersecurity,21,Off-Campus,7.2,15,3,69,2.75,7.4,2022-11-15,0,Off-Campus,3125,-0.7973164543412429,"(2.0, 3.0]"
103278,Cybersecurity,27,With Family,34.9,30,2,97,1.21,1.6,2022-09-06,0,With Family,1813,-2.3039339102717746,"(1.0, 2.0]"
107315,Data Science,29,On-Campus,21.5,15,2,4,2.41,13.7,2023-11-04,0,On-Campus,3295,0.8391818167557134,"(2.0, 3.0]"
103832,Business Analytics,25,Off-Campus,5.2,0,1,6,1.63,6.8,2023-12-01,0,Off-Campus,2276,-0.9531734325409532,"(1.0, 2.0]"
106781,Information  Science,24,Off-Campus,8.8,0,1,27,1.4,4.4,2024-05-10,1,Off-Campus,1935,-1.5766013453397936,"(1.0, 2.0]"
100469,Cybersecurity,28,On-Campus,9.0,25,5,57,2.62,,2022-12-09,0,On-Campus,2697,,"(2.0, 3.0]"
108828,Cybersecurity,24,Off-campus,26.1,5,3,57,2.61,11.4,2024-04-05,0,Off-Campus,3700,0.2417300669901581,"(2.0, 3.0]"
103923,Information Technology,25,Off-campus,6.8,18,3,0,2.65,11.9,2024-02-03,1,Off-Campus,3985,0.3716108821565832,"(2.0, 3.0]"
102623,Learning Technologies,27,on-campus,15.1,25,1,25,0.89,,2024-04-03,1,On-Campus,1252,,"(-0.01, 1.0]"
103761,Cybersecurity,21,On-Campus,13.4,12,3,48,2.98,13.8,2022-10-01,0,On-Campus,4703,0.8651579797889988,"(2.0, 3.0]"
106610,Cyber Security,27,Off-Campus,6.0,28,4,73,3.02,10.9,2023-12-04,0,Off-Campus,3807,0.11184925182373295,"(3.0, 4.0]"
103857,Cybersecurity,24,Off-Campus,6.8,35,2,72,2.23,5.8,2024-02-08,0,Off-Campus,3169,-1.2129350628738034,"(2.0, 3.0]"
100679,Information Science,26,With Family,4.0,15,0,51,2.09,14.0,2022-12-04,1,With Family,4072,0.9171103058555686,"(2.0, 3.0]"
100701,Information Technology,28,Off-Campus,27.1,25,1,2,1.43,7.1,2022-09-19,0,Off-Campus,1551,-0.8752449434410982,"(1.0, 2.0]"
103613,Learning Technologies,25,Off-Campus,18.5,0,1,59,1.92,6.4,2024-02-24,0,Off-Campus,1703,-1.0570780846740933,"(1.0, 2.0]"
101788,Info Technology,23,On-Campus,3.9,25,3,52,2.25,10.8,2022-11-02,0,On-Campus,3971,0.08587308879044803,"(2.0, 3.0]"
104491,Data Science,21,With Family,8.7,18,3,105,2.94,17.6,2022-09-22,0,With Family,4428,1.8522521750538299,"(2.0, 3.0]"
103852,Information Science,27,Off-Campus,3.7,28,5,63,2.01,,2022-11-06,0,Off-Campus,2438,,"(2.0, 3.0]"
107301,Information Technology,31,On-Campus,10.1,10,0,54,2.94,10.9,2022-09-30,0,On-Campus,4160,0.11184925182373295,"(2.0, 3.0]"
108219,DataScience,24,Off-Campus,5.4,30,3,27,2.02,11.4,2024-02-05,1,Off-Campus,2733,0.2417300669901581,"(2.0, 3.0]"
109170,Information Technology,25,On-Campus,12.5,25,5,24,1.93,9.7,2024-05-28,0,On-Campus,2955,-0.1998647045756876,"(1.0, 2.0]"
101744,Information Science,32,On-Campus,22.5,20,2,28,1.42,,2023-12-15,0,On-Campus,2690,,"(1.0, 2.0]"
103626,Data Science,21,On-Campus,6.1,5,2,46,3.29,14.4,2022-11-06,0,On-Campus,4088,1.021014957988709,"(3.0, 4.0]"
103155,Cybersecurity,26,Off-Campus,16.9,10,1,47,1.81,5.1,2022-10-13,1,Off-Campus,2607,-1.3947682041067986,"(1.0, 2.0]"
100715,Business Analytics,21,On-Campus,32.6,12,2,43,2.28,10.3,2023-12-13,0,On-Campus,2402,-0.04400772637597711,"(2.0, 3.0]"
103786,Business Analytics,27,On-Campus,2.9,15,2,79,1.74,11.4,2024-05-14,0,On-Campus,3196,0.2417300669901581,"(1.0, 2.0]"
100739,Cyber Security,22,Off-Campus,47.1,25,3,41,1.47,6.1,2024-03-14,0,Off-Campus,2004,-1.1350065737739485,"(1.0, 2.0]"
101966,Cybersecurity,20,Off-Campus,8.3,40,5,77,2.3,10.4,2024-02-29,0,Off-Campus,3057,-0.018031563342692174,"(2.0, 3.0]"
100466,Cybersecurity,22,Off-Campus,1.7,12,4,35,2.06,,2024-03-07,0,Off-Campus,3412,,"(2.0, 3.0]"
102108,Information Technology,25,on-campus,8.3,18,4,22,3.23,16.4,2024-02-04,0,On-Campus,4235,1.5405382186544088,"(3.0, 4.0]"
107941,Information Technology,24,on-campus,14.8,0,0,39,2.68,13.8,2022-10-16,0,On-Campus,4561,0.8651579797889988,"(2.0, 3.0]"
106758,Cybersecurity,25,With Family,0.9,5,0,81,1.82,4.4,2022-11-22,0,With Family,1803,-1.5766013453397936,"(1.0, 2.0]"
100373,Information Technology,29,Off-Campus,13.0,0,1,65,1.46,9.1,2022-11-13,1,Off-Campus,2492,-0.3557216827753977,"(1.0, 2.0]"
109435,Information Science,23,Off-Campus,13.9,25,3,73,2.12,,2024-02-17,0,Off-Campus,2659,,"(2.0, 3.0]"
104535,Learning Technologies,25,On-Campus,3.1,18,1,7,2.54,11.7,2024-05-12,0,On-Campus,3763,0.31965855609001287,"(2.0, 3.0]"
103466,Cybersecurity,23,On-Campus,29.9,15,1,58,1.62,,2022-11-25,0,On-Campus,3014,,"(1.0, 2.0]"
103520,Cybersecurity,22,Off-Campus,6.4,15,1,54,2.13,9.7,2023-11-14,0,Off-Campus,2981,-0.1998647045756876,"(2.0, 3.0]"
103554,Cybersecurity,25,With Family,9.5,15,1,0,0.0,13.9,2025-01-20,0,With Family,4785,0.8911341428222836,"(-0.01, 1.0]"
103262,Information Science,22,Off-Campus,9.3,30,3,69,2.97,15.2,2022-12-13,1,Off-Campus,4454,1.2288242622549888,"(2.0, 3.0]"
101022,Cybersecurity,33,On-Campus,15.2,15,3,18,2.91,14.0,2023-11-21,0,On-Campus,4105,0.9171103058555686,"(2.0, 3.0]"
109613,Learning Technologies,21,With Family,5.8,15,1,40,2.74,7.9,2023-10-05,0,With Family,3373,-0.6674356391748179,"(2.0, 3.0]"
101558,Cybersecurity,29,On-Campus,19.6,0,2,45,2.01,,2022-12-17,0,On-Campus,2905,,"(2.0, 3.0]"
108140,Cybersecurity,26,On-Campus,6.0,15,1,66,3.35,10.7,2022-12-06,0,On-Campus,4330,0.05989692575716263,"(3.0, 4.0]"
100376,Information Science,26,Off-Campus,4.3,20,3,43,2.8,,2022-11-03,1,Off-Campus,3137,,"(2.0, 3.0]"
106240,Information Technology,21,With Family,10.4,0,4,47,2.45,9.7,2023-09-26,0,With Family,3409,-0.1998647045756876,"(2.0, 3.0]"
103109,Cyber Security,28,Off-Campus,6.7,12,5,55,2.19,8.4,2022-10-13,1,Off-Campus,3154,-0.5375548240083927,"(2.0, 3.0]"
107870,Cybersecurity,23,Off-Campus,27.8,0,5,52,2.58,9.8,2022-09-13,0,Off-Campus,2926,-0.17388854154240224,"(2.0, 3.0]"
106667,Data Science,27,On-Campus,5.0,28,4,73,3.02,10.5,2024-05-26,1,On-Campus,3775,0.00794459969059276,"(3.0, 4.0]"
107024,Data Science,24,Off-campus,4.9,20,2,32,2.22,9.3,2022-10-28,0,Off-Campus,2687,-0.3037693567088274,"(2.0, 3.0]"
100770,Business Analytics,27,With Family,5.3,35,3,30,2.83,11.7,2023-11-23,0,With Family,3868,0.31965855609001287,"(2.0, 3.0]"
107340,Information Science,22,Off-Campus,29.7,5,0,20,1.18,8.6,2022-12-12,0,Off-Campus,2440,-0.4856024979418228,"(1.0, 2.0]"
109132,Cybersecurity,31,Off-Campus,14.8,18,2,84,2.96,15.0,2024-02-15,0,Off-Campus,4425,1.1768719361884188,"(2.0, 3.0]"
103502,Information Technology,20,On-Campus,6.0,5,2,44,3.4,16.8,2022-11-11,0,On-Campus,4939,1.6444428707875496,"(3.0, 4.0]"
105284,Information Science,24,On-Campus,25.7,10,1,86,1.17,8.2,2022-09-30,0,On-Campus,1913,-0.589507150074963,"(1.0, 2.0]"
108977,Business Analytics,25,on-campus,7.1,5,3,68,2.71,13.7,2022-10-03,0,On-Campus,3442,0.8391818167557134,"(2.0, 3.0]"
