student_id,week,lms_clicks,minutes_active
NU-103812,12,449,235
NU-103812,13,416,241
NU-103812,14,373,256
NU-103812,15,366,285
NU-103812,16,341,225
NU-109617,1,349,193
NU-109617,2,258,233
NU-109617,3,444,252
NU-109617,4,289,153
NU-109617,5,328,193
NU-109617,6,346,207
NU-109617,7,388,189
NU-109617,8,320,204
NU-109617,9,100,80
NU-109617,10,446,226
NU-109617,11,266,186
NU-109617,12,343,219
NU-109617,13,232,144
NU-109617,14,306,242
NU-109617,15,341,191
NU-109617,16,383,213
NU-107886,1,710,325
NU-107886,2,450,238
NU-107886,3,400,212
NU-107886,4,450,267
NU-107886,5,664,322
NU-107886,6,498,273
NU-107886,7,452,267
NU-107886,8,497,271
NU-107886,9,271,126
NU-107886,10,601,262
NU-107886,11,474,261
NU-107886,12,725,324
NU-107886,13,464,289
NU-107886,14,543,284
NU-107886,15,308,316
NU-107886,16,534,318
NU-104831,1,324,371
NU-104831,2,658,387
NU-104831,3,332,328
NU-104831,4,567,336
NU-104831,5,532,308
NU-104831,6,634,247
NU-104831,7,506,300
NU-104831,8,622,345
NU-104831,9,239,136
NU-104831,10,438,329
NU-104831,11,577,375
NU-104831,12,620,379
NU-104831,13,537,320
NU-104831,14,484,298
NU-104831,15,532,328
NU-104831,16,647,354
NU-107161,1,33,22
NU-107161,2,102,65
NU-107161,3,216,135
NU-107161,4,242,142
NU-107161,5,64,35
NU-107161,6,186,114
NU-107161,7,234,149
NU-107161,8,103,62
NU-107161,9,50,36
NU-107161,10,118,108
NU-107161,11,100,63
NU-107161,12,270,184
NU-107161,13,93,57
NU-107161,14,99,64
NU-107161,15,154,92
NU-107161,16,22,15
NU-106110,1,61,41
NU-106110,2,166,98
NU-106110,3,185,93
NU-106110,4,70,48
NU-106110,5,244,123
NU-106110,6,0,0
NU-106110,7,22,13
NU-106110,8,187,142
NU-106110,9,24,15
NU-106110,10,267,142
NU-106110,11,97,47
NU-106110,12,65,39
NU-106110,13,87,79
NU-106110,14,77,42
NU-106110,15,112,59
NU-106110,16,127,109
NU-100691,1,400,225
NU-100691,2,273,306
NU-100691,3,333,219
NU-100691,4,360,240
NU-100691,5,414,177
NU-100691,6,292,234
NU-100691,7,361,242
NU-100691,8,332,211
NU-100691,9,169,100
NU-100691,10,418,277
NU-100691,11,335,235
NU-100691,12,320,251
NU-100691,13,353,288
NU-100691,14,462,260
NU-100691,15,242,167
NU-100691,16,393,247
NU-109831,1,243,238
NU-109831,2,516,288
NU-109831,3,371,302
NU-109831,4,360,232
NU-109831,5,431,259
NU-109831,6,606,284
NU-109831,7,501,275
NU-109831,8,404,290
NU-109831,9,165,128
NU-109831,10,310,272
NU-109831,11,714,330
NU-109831,12,671,312
NU-109831,13,643,339
NU-109831,14,634,295
NU-109831,15,357,301
NU-109831,16,342,245
NU-101490,1,385,218
NU-101490,2,420,250
NU-101490,3,373,194
NU-101490,4,278,183
NU-101490,5,333,174
NU-101490,6,438,218
NU-101490,7,162,151
NU-101490,8,293,207
NU-101490,9,72,55
NU-101490,10,390,238
NU-101490,11,388,224
NU-101490,12,260,222
NU-101490,13,413,220
NU-101490,14,390,276
NU-101490,15,281,186
NU-101490,16,280,159
NU-102734,1,403,254
NU-102734,2,381,205
NU-102734,3,187,120
NU-102734,4,387,198
NU-102734,5,289,240
NU-102734,6,392,231
NU-102734,7,441,190
NU-102734,8,420,248
NU-102734,9,137,81
NU-102734,10,242,212
NU-102734,11,485,222
NU-102734,12,484,239
NU-102734,13,159,187
NU-102734,14,374,248
NU-102734,15,271,171
NU-102734,16,247,157
NU-108051,1,172,120
NU-108051,2,366,250
NU-108051,3,261,192
NU-108051,4,297,219
NU-108051,5,269,179
NU-108051,6,274,190
NU-108051,7,489,210
NU-108051,8,289,175
NU-108051,9,75,78
NU-108051,10,441,208
NU-108051,11,290,188
NU-108051,12,255,168
NU-108051,13,311,199
NU-108051,14,363,207
NU-108051,15,244,147
NU-108051,16,272,213
NU-102146,1,209,112
NU-102146,2,202,155
NU-102146,3,339,182
NU-102146,4,362,178
NU-102146,5,290,214
NU-102146,6,286,157
NU-102146,7,293,167
NU-102146,8,314,162
NU-102146,9,77,42
NU-102146,10,271,173
NU-102146,11,168,159
NU-102146,12,198,180
NU-102146,13,185,150
NU-102146,14,255,145
NU-102146,15,220,199
NU-102146,16,163,230
NU-109980,1,478,234
NU-109980,2,493,309
NU-109980,3,456,284
NU-109980,4,263,217
NU-109980,5,435,219
NU-109980,6,529,321
NU-109980,7,330,293
NU-109980,8,386,227
NU-109980,9,174,116
NU-109980,10,379,221
NU-109980,11,361,265
NU-109980,12,410,253
NU-109980,13,364,258
NU-109980,14,272,162
NU-109980,15,345,237
NU-109980,16,466,296
NU-106691,1,318,208
NU-106691,2,171,173
NU-106691,3,357,231
NU-106691,4,200,210
NU-106691,5,411,196
NU-106691,6,552,318
NU-106691,7,315,250
NU-106691,8,344,241
NU-106691,9,144,121
NU-106691,10,253,146
NU-106691,11,379,230
NU-106691,12,385,244
NU-106691,13,304,210
NU-106691,14,265,247
NU-106691,15,503,313
NU-106691,16,233,196
NU-107349,1,407,330
NU-107349,2,541,296
NU-107349,3,439,270
NU-107349,4,632,328
NU-107349,5,351,286
NU-107349,6,375,275
NU-107349,7,404,332
NU-107349,8,480,320
NU-107349,9,208,119
NU-107349,10,579,322
NU-107349,11,626,309
NU-107349,12,442,303
NU-107349,13,591,291
NU-107349,14,629,343
NU-107349,15,446,279
NU-107349,16,701,325
NU-106856,1,347,224
NU-106856,2,293,180
NU-106856,3,331,195
NU-106856,4,363,245
NU-106856,5,513,228
NU-106856,6,189,113
NU-106856,7,248,129
NU-106856,8,317,179
NU-106856,9,126,71
NU-106856,10,292,140
NU-106856,11,219,154
NU-106856,12,330,195
NU-106856,13,457,246
NU-106856,14,189,117
NU-106856,15,399,228
NU-106856,16,202,136
NU-105577,1,427,219
NU-105577,2,236,198
NU-105577,3,353,265
NU-105577,4,347,216
NU-105577,5,418,233
NU-105577,6,185,129
NU-105577,7,492,242
NU-105577,8,231,172
NU-105577,9,131,112
NU-105577,10,299,230
NU-105577,11,371,197
NU-105577,12,390,277
NU-105577,13,427,212
NU-105577,14,326,205
NU-105577,15,279,161
NU-105577,16,494,295
NU-105551,1,475,300
NU-105551,2,558,355
NU-105551,3,702,405
NU-105551,4,600,372
NU-105551,5,539,383
NU-105551,6,533,419
NU-105551,7,415,241
NU-105551,8,456,329
NU-105551,9,273,173
NU-105551,10,526,349
NU-105551,11,465,317
NU-105551,12,635,325
NU-105551,13,608,370
NU-105551,14,745,392
NU-105551,15,526,349
NU-105551,16,569,329
NU-109367,1,331,188
NU-109367,2,141,96
NU-109367,3,271,170
NU-109367,4,261,202
NU-109367,5,423,204
NU-109367,6,264,158
NU-109367,7,213,137
NU-109367,8,447,245
NU-109367,9,110,62
NU-109367,10,227,174
NU-109367,11,196,138
NU-109367,12,303,187
NU-109367,13,281,148
NU-109367,14,342,222
NU-109367,15,312,147
NU-109367,16,255,152
NU-109566,1,525,320
NU-109566,2,422,228
NU-109566,3,416,378
NU-109566,4,454,277
NU-109566,5,599,353
NU-109566,6,415,284
NU-109566,7,369,274
NU-109566,8,432,325
NU-109566,9,296,151
NU-109566,10,434,339
NU-109566,11,508,296
NU-109566,12,399,288
NU-109566,13,554,344
NU-109566,14,500,328
NU-109566,15,734,333
NU-109566,16,291,308
NU-106165,1,449,210
NU-106165,2,335,175
NU-106165,3,123,103
NU-106165,4,161,169
NU-106165,5,175,160
NU-106165,6,315,244
NU-106165,7,195,149
NU-106165,8,317,189
NU-106165,9,84,60
NU-106165,10,311,240
NU-106165,11,290,212
NU-106165,12,485,209
NU-106165,13,171,166
NU-106165,14,260,208
NU-106165,15,305,192
NU-106165,16,157,95
NU-100938,1,147,114
NU-100938,2,81,43
NU-100938,3,160,87
NU-100938,4,206,110
NU-100938,5,75,45
NU-100938,6,167,103
NU-100938,7,122,58
NU-100938,8,128,81
NU-100938,9,43,29
NU-100938,10,179,97
NU-100938,11,173,148
NU-100938,12,55,34
NU-100938,13,111,78
NU-100938,14,200,110
NU-100938,15,140,105
NU-100938,16,212,112
NU-105611,1,597,377
NU-105611,2,604,315
NU-105611,3,686,405
NU-105611,4,589,375
NU-105611,5,409,293
NU-105611,6,526,349
NU-105611,7,778,339
NU-105611,8,484,317
NU-105611,9,231,144
NU-105611,10,605,330
NU-105611,11,657,446
NU-105611,12,435,307
NU-105611,13,559,361
NU-105611,14,506,370
NU-105611,15,521,342
NU-105611,16,496,319
NU-101519,1,320,194
NU-101519,2,266,188
NU-101519,3,204,113
NU-101519,4,381,212
NU-101519,5,302,199
NU-101519,6,268,153
NU-101519,7,353,195
NU-101519,8,269,165
NU-101519,9,197,85
NU-101519,10,388,214
NU-101519,11,224,200
NU-101519,12,349,212
NU-101519,13,515,261
NU-101519,14,293,160
NU-101519,15,350,204
NU-101519,16,173,128
NU-109271,1,720,365
NU-109271,2,491,317
NU-109271,3,543,329
NU-109271,4,654,361
NU-109271,5,333,346
NU-109271,6,421,328
NU-109271,7,649,358
NU-109271,8,485,336
NU-109271,9,251,154
NU-109271,10,575,332
NU-109271,11,874,401
NU-109271,12,548,303
NU-109271,13,428,303
NU-109271,14,495,269
NU-109271,15,421,282
NU-109271,16,557,342
NU-106015,1,570,314
NU-106015,2,572,306
NU-106015,3,489,327
NU-106015,4,535,310
NU-106015,5,609,324
NU-106015,6,422,245
NU-106015,7,479,301
NU-106015,8,572,316
NU-106015,9,231,126
NU-106015,10,419,363
NU-106015,11,539,292
NU-106015,12,582,346
NU-106015,13,485,323
NU-106015,14,518,267
NU-106015,15,607,293
NU-106015,16,504,290
NU-105549,1,547,283
NU-105549,2,181,211
NU-105549,3,463,242
NU-105549,4,290,214
NU-105549,5,374,248
NU-105549,6,349,239
NU-105549,7,466,233
NU-105549,8,445,282
NU-105549,9,136,63
NU-105549,10,170,213
NU-105549,11,299,186
NU-105549,12,302,279
NU-105549,13,320,185
NU-105549,14,363,200
NU-105549,15,543,233
NU-105549,16,405,270
NU-103761,1,482,275
NU-103761,2,405,288
NU-103761,3,579,339
NU-103761,4,528,293
NU-103761,5,546,258
NU-103761,6,562,278
NU-103761,7,546,277
NU-103761,8,574,335
NU-103761,9,192,124
NU-103761,10,357,336
NU-103761,11,500,305
NU-103761,12,591,297
NU-103761,13,549,293
NU-103761,14,570,360
NU-103761,15,453,314
NU-103761,16,487,331
NU-105591,1,409,203
NU-105591,2,246,169
NU-105591,3,276,168
NU-105591,4,251,169
NU-105591,5,311,201
NU-105591,6,369,219
NU-105591,7,233,165
NU-105591,8,364,241
NU-105591,9,165,77
NU-105591,10,268,215
NU-105591,11,400,262
NU-105591,12,520,245
NU-105591,13,424,260
NU-105591,14,435,240
NU-105591,15,384,217
NU-105591,16,237,150
NU-103408,1,486,354
NU-103408,2,453,255
NU-103408,3,447,245
NU-103408,4,457,291
NU-103408,5,407,269
NU-103408,6,323,290
NU-103408,7,370,361
NU-103408,8,328,227
NU-103408,9,108,112
NU-103408,10,479,248
NU-103408,11,359,263
NU-103408,12,507,326
NU-103408,13,412,240
NU-103408,14,486,301
NU-103408,15,478,282
NU-103408,16,558,303
NU-105442,1,287,199
NU-105442,2,400,230
NU-105442,3,423,238
NU-105442,4,415,224
NU-105442,5,248,201
NU-105442,6,472,240
NU-105442,7,170,160
NU-105442,8,569,285
NU-105442,9,162,100
NU-105442,10,316,198
NU-105442,11,415,227
NU-105442,12,393,183
NU-105442,13,364,244
NU-105442,14,383,221
NU-105442,15,307,218
NU-105442,16,397,202
NU-107618,1,433,282
NU-107618,2,478,292
NU-107618,3,376,248
NU-107618,4,531,280
NU-107618,5,424,260
NU-107618,6,324,337
NU-107618,7,555,307
NU-107618,8,387,242
NU-107618,9,150,124
NU-107618,10,555,329
NU-107618,11,290,294
NU-107618,12,358,225
NU-107618,13,502,326
NU-107618,14,501,407
NU-107618,15,440,283
NU-107618,16,446,226
NU-101873,1,356,207
NU-101873,2,209,114
NU-101873,3,264,132
NU-101873,4,361,187
NU-101873,5,264,158
NU-101873,6,388,228
NU-101873,7,386,189
NU-101873,8,175,162
NU-101873,9,97,58
NU-101873,10,291,196
NU-101873,11,189,187
NU-101873,12,466,237
NU-101873,13,309,183
NU-101873,14,239,141
NU-101873,15,216,158
NU-101873,16,251,141
NU-109868,1,150,132
NU-109868,2,271,128
NU-109868,3,244,158
NU-109868,4,23,20
NU-109868,5,115,74
NU-109868,6,193,83
NU-109868,7,224,157
NU-109868,8,118,80
NU-109868,9,132,89
NU-109868,10,413,219
NU-109868,11,153,125
NU-109868,12,173,136
NU-109868,13,310,158
NU-109868,14,241,136
NU-109868,15,197,129
NU-109868,16,84,59
NU-104576,1,210,145
NU-104576,2,282,176
NU-104576,3,258,190
NU-104576,4,476,214
NU-104576,5,246,150
NU-104576,6,247,166
NU-104576,7,317,178
NU-104576,8,303,186
NU-104576,9,90,51
NU-104576,10,254,177
NU-104576,11,180,133
NU-104576,12,245,168
NU-104576,13,246,176
NU-104576,14,249,118
NU-104576,15,230,151
NU-104576,16,323,225
NU-101456,1,230,175
NU-101456,2,403,260
NU-101456,3,339,213
NU-101456,4,270,167
NU-101456,5,293,235
NU-101456,6,415,236
NU-101456,7,374,270
NU-101456,8,520,296
NU-101456,9,141,86
NU-101456,10,264,219
NU-101456,11,190,119
NU-101456,12,241,189
NU-101456,13,290,235
NU-101456,14,446,300
NU-101456,15,201,221
NU-101456,16,482,243
NU-107548,1,253,206
NU-107548,2,424,276
NU-107548,3,345,215
NU-107548,4,249,150
NU-107548,5,297,194
NU-107548,6,468,273
NU-107548,7,243,149
NU-107548,8,361,222
NU-107548,9,162,97
NU-107548,10,404,289
NU-107548,11,305,154
NU-107548,12,248,185
NU-107548,13,436,294
NU-107548,14,375,230
NU-107548,15,268,243
NU-107548,16,443,254
NU-109899,1,491,287
NU-109899,2,256,182
NU-109899,3,592,296
NU-109899,4,292,215
NU-109899,5,398,231
NU-109899,6,496,248
NU-109899,7,441,259
NU-109899,8,458,257
NU-109899,9,201,87
NU-109899,10,296,159
NU-109899,11,507,257
NU-109899,12,722,328
NU-109899,13,409,283
NU-109899,14,288,225
NU-109899,15,437,265
NU-109899,16,314,218
NU-109500,1,400,268
NU-109500,2,435,256
NU-109500,3,361,218
NU-109500,4,508,282
NU-109500,5,423,244
NU-109500,6,328,244
NU-109500,7,518,254
NU-109500,8,361,241
NU-109500,9,144,114
NU-109500,10,461,239
NU-109500,11,275,229
NU-109500,12,231,250
NU-109500,13,427,281
NU-109500,14,512,212
NU-109500,15,387,295
NU-109500,16,434,250
NU-108816,1,79,44
NU-108816,2,119,114
NU-108816,3,0,0
NU-108816,4,143,83
NU-108816,5,0,0
NU-108816,6,304,208
NU-108816,7,134,87
NU-108816,8,109,65
NU-108816,9,44,21
NU-108816,10,218,116
NU-108816,11,270,127
NU-108816,12,192,114
NU-108816,13,46,32
NU-108816,14,252,96
NU-108816,15,301,183
NU-108816,16,96,86
NU-108751,1,389,252
NU-108751,2,364,209
NU-108751,3,316,176
NU-108751,4,347,246
NU-108751,5,249,207
NU-108751,6,360,179
NU-108751,7,338,157
NU-108751,8,218,159
NU-108751,9,106,82
NU-108751,10,297,253
NU-108751,11,229,152
NU-108751,12,206,140
NU-108751,13,128,206
NU-108751,14,336,196
NU-108751,15,424,239
NU-108751,16,264,203
NU-101026,1,173,129
NU-101026,2,67,39
NU-101026,3,185,137
NU-101026,4,134,112
NU-101026,5,310,144
NU-101026,6,159,90
NU-101026,7,151,97
NU-101026,8,320,238
NU-101026,9,95,51
NU-101026,10,280,113
NU-101026,11,65,47
NU-101026,12,260,149
NU-101026,13,203,97
NU-101026,14,213,130
NU-101026,15,289,154
NU-101026,16,217,125
NU-107124,1,370,220
NU-107124,2,430,280
NU-107124,3,664,272
NU-107124,4,390,285
NU-107124,5,279,226
NU-107124,6,438,272
NU-107124,7,477,302
NU-107124,8,541,297
NU-107124,9,160,87
NU-107124,10,526,291
NU-107124,11,380,296
NU-107124,12,452,311
NU-107124,13,455,277
NU-107124,14,413,233
NU-107124,15,313,304
NU-107124,16,561,337
NU-102589,1,367,224
NU-102589,2,491,227
NU-102589,3,412,272
NU-102589,4,450,278
NU-102589,5,255,183
NU-102589,6,371,220
NU-102589,7,361,244
NU-102589,8,220,151
NU-102589,9,149,89
NU-102589,10,461,247
NU-102589,11,409,230
NU-102589,12,239,181
NU-102589,13,476,260
NU-102589,14,423,221
NU-102589,15,597,284
NU-102589,16,405,240
NU-107639,1,356,218
NU-107639,2,401,225
NU-107639,3,452,213
NU-107639,4,420,242
NU-107639,5,246,180
NU-107639,6,483,262
NU-107639,7,318,232
NU-107639,8,376,252
NU-107639,9,200,99
NU-107639,10,664,286
NU-107639,11,401,232
NU-107639,12,243,201
NU-107639,13,465,278
NU-107639,14,244,191
NU-107639,15,436,206
NU-107639,16,364,304
NU-109482,1,584,279
NU-109482,2,464,248
NU-109482,3,337,193
NU-109482,4,332,235
NU-109482,5,456,274
NU-109482,6,294,211
NU-109482,7,310,203
NU-109482,8,434,297
NU-109482,9,142,97
NU-109482,10,241,198
NU-109482,11,412,267
NU-109482,12,350,221
NU-109482,13,242,182
NU-109482,14,346,228
NU-109482,15,322,275
NU-109482,16,314,190
NU-108915,1,290,193
NU-108915,2,298,188
NU-108915,3,385,210
NU-108915,4,422,205
NU-108915,5,360,230
NU-108915,6,310,183
NU-108915,7,184,178
NU-108915,8,422,231
NU-108915,9,170,90
NU-108915,10,317,206
NU-108915,11,278,194
NU-108915,12,254,185
NU-108915,13,418,253
NU-108915,14,224,197
NU-108915,15,514,286
NU-108915,16,245,205
NU-104212,1,271,204
NU-104212,2,509,233
NU-104212,3,352,184
NU-104212,4,415,231
NU-104212,5,403,185
NU-104212,6,648,281
NU-104212,7,80,80
NU-104212,8,354,224
NU-104212,9,131,68
NU-104212,10,314,176
NU-104212,11,290,164
NU-104212,12,344,223
NU-104212,13,253,162
NU-104212,14,194,186
NU-104212,15,228,164
NU-104212,16,293,197
NU-105875,1,329,194
NU-105875,2,255,149
NU-105875,3,375,224
NU-105875,4,440,208
NU-105875,5,313,211
NU-105875,6,145,136
NU-105875,7,206,139
NU-105875,8,232,170
NU-105875,9,122,79
NU-105875,10,128,88
NU-105875,11,341,210
NU-105875,12,337,179
NU-105875,13,356,217
NU-105875,14,250,193
NU-105875,15,173,129
NU-105875,16,257,169
NU-103498,1,346,217
NU-103498,2,221,194
NU-103498,3,314,217
NU-103498,4,215,116
NU-103498,5,320,248
NU-103498,6,459,238
NU-103498,7,310,163
NU-103498,8,356,248
NU-103498,9,211,108
NU-103498,10,242,204
NU-103498,11,306,180
NU-103498,12,219,220
NU-103498,13,192,137
NU-103498,14,302,190
NU-103498,15,284,181
NU-103498,16,448,233
NU-108771,1,254,117
NU-108771,2,307,174
NU-108771,3,269,145
NU-108771,4,241,175
NU-108771,5,351,187
NU-108771,6,211,138
NU-108771,7,236,135
NU-108771,8,178,99
NU-108771,9,84,42
NU-108771,10,216,139
NU-108771,11,316,201
NU-108771,12,137,148
NU-108771,13,279,178
NU-108771,14,171,168
NU-108771,15,236,137
NU-108771,16,248,132
NU-100128,1,398,246
NU-100128,2,557,322
NU-100128,3,640,320
NU-100128,4,353,237
NU-100128,5,372,268
NU-100128,6,530,318
NU-100128,7,401,251
NU-100128,8,499,258
NU-100128,9,153,110
NU-100128,10,392,231
NU-100128,11,536,326
NU-100128,12,503,276
NU-100128,13,351,240
NU-100128,14,392,248
NU-100128,15,397,272
NU-100128,16,386,261
NU-104764,1,40,23
NU-104764,2,41,20
NU-104764,3,166,99
NU-104764,4,87,63
NU-104764,5,204,145
NU-104764,6,195,103
NU-104764,7,356,158
NU-104764,8,181,89
NU-104764,9,87,63
NU-104764,10,130,88
NU-104764,11,320,163
NU-104764,12,137,89
NU-104764,13,172,126
NU-104764,14,361,210
NU-104764,15,66,42
NU-104764,16,86,55
NU-102357,1,442,243
NU-102357,2,274,204
NU-102357,3,486,214
NU-102357,4,227,193
NU-102357,5,346,215
NU-102357,6,386,300
NU-102357,7,395,267
NU-102357,8,318,207
NU-102357,9,147,97
NU-102357,10,185,168
NU-102357,11,234,173
NU-102357,12,260,150
NU-102357,13,340,186
NU-102357,14,433,194
NU-102357,15,334,201
NU-102357,16,261,133
NU-104440,1,499,314
NU-104440,2,421,174
NU-104440,3,386,252
NU-104440,4,405,255
NU-104440,5,407,242
NU-104440,6,299,237
NU-104440,7,383,228
NU-104440,8,602,319
NU-104440,9,225,116
NU-104440,10,429,281
NU-104440,11,585,277
NU-104440,12,474,282
NU-104440,13,240,203
NU-104440,14,359,293
NU-104440,15,514,291
NU-104440,16,433,288
NU-100630,1,269,148
NU-100630,2,255,160
NU-100630,3,321,173
NU-100630,4,303,157
NU-100630,5,289,145
NU-100630,6,356,204
NU-100630,7,289,211
NU-100630,8,210,167
NU-100630,9,184,93
NU-100630,10,344,244
NU-100630,11,435,249
NU-100630,12,291,208
NU-100630,13,430,248
NU-100630,14,414,213
NU-100630,15,87,100
NU-100630,16,358,201
NU-109694,1,461,278
NU-109694,2,473,287
NU-109694,3,448,313
NU-109694,4,423,264
NU-109694,5,738,294
NU-109694,6,324,288
NU-109694,7,227,256
NU-109694,8,580,292
NU-109694,9,207,103
NU-109694,10,517,303
NU-109694,11,500,281
NU-109694,12,520,263
NU-109694,13,285,335
NU-109694,14,457,232
NU-109694,15,628,294
NU-109694,16,390,282
NU-107667,1,351,228
NU-107667,2,348,211
NU-107667,3,220,149
NU-107667,4,335,194
NU-107667,5,292,164
NU-107667,6,363,193
NU-107667,7,306,204
NU-107667,8,306,209
NU-107667,9,121,65
NU-107667,10,181,198
NU-107667,11,376,172
NU-107667,12,455,269
NU-107667,13,207,145
NU-107667,14,453,226
NU-107667,15,184,127
NU-107667,16,391,221
NU-106740,1,325,282
NU-106740,2,323,248
NU-106740,3,302,179
NU-106740,4,439,221
NU-106740,5,266,165
NU-106740,6,505,255
NU-106740,7,329,263
NU-106740,8,362,280
NU-106740,9,188,90
NU-106740,10,326,286
NU-106740,11,286,219
NU-106740,12,318,225
NU-106740,13,439,254
NU-106740,14,330,237
NU-106740,15,364,251
NU-106740,16,309,175
NU-109736,1,404,218
NU-109736,2,373,243
NU-109736,3,279,175
NU-109736,4,411,261
NU-109736,5,360,239
NU-109736,6,425,267
NU-109736,7,445,252
NU-109736,8,241,173
NU-109736,9,172,98
NU-109736,10,329,207
NU-109736,11,327,269
NU-109736,12,438,204
NU-109736,13,297,166
NU-109736,14,309,185
NU-109736,15,148,188
NU-109736,16,195,214
NU-107149,1,418,225
NU-107149,2,279,338
NU-107149,3,310,231
NU-107149,4,614,308
NU-107149,5,600,276
NU-107149,6,507,351
NU-107149,7,351,252
NU-107149,8,331,225
NU-107149,9,117,105
NU-107149,10,304,266
NU-107149,11,559,298
NU-107149,12,481,272
NU-107149,13,532,262
NU-107149,14,506,264
NU-107149,15,402,263
NU-107149,16,438,219
NU-103110,1,419,181
NU-103110,2,218,163
NU-103110,3,230,184
NU-103110,4,200,147
NU-103110,5,302,173
NU-103110,6,179,101
NU-103110,7,246,181
NU-103110,8,273,191
NU-103110,9,55,44
NU-103110,10,339,191
NU-103110,11,178,127
NU-103110,12,305,166
NU-103110,13,333,183
NU-103110,14,215,105
NU-103110,15,332,220
NU-103110,16,138,124
NU-101900,1,494,273
NU-101900,2,418,222
NU-101900,3,496,272
NU-101900,4,470,259
NU-101900,5,368,197
NU-101900,6,560,275
NU-101900,7,188,174
NU-101900,8,392,229
NU-101900,9,160,102
NU-101900,10,344,236
NU-101900,11,383,263
NU-101900,12,400,237
NU-101900,13,452,253
NU-101900,14,375,239
NU-101900,15,283,190
NU-101900,16,312,196
NU-101901,1,518,250
NU-101901,2,448,270
NU-101901,3,467,219
NU-101901,4,292,248
NU-101901,5,286,226
NU-101901,6,505,267
NU-101901,7,401,200
NU-101901,8,582,273
NU-101901,9,132,119
NU-101901,10,326,179
NU-101901,11,336,229
NU-101901,12,397,257
NU-101901,13,749,343
NU-101901,14,438,237
NU-101901,15,414,217
NU-101901,16,326,285
NU-107279,1,367,220
NU-107279,2,380,248
NU-107279,3,435,293
NU-107279,4,324,216
NU-107279,5,373,291
NU-107279,6,532,282
NU-107279,7,382,235
NU-107279,8,538,323
NU-107279,9,161,107
NU-107279,10,372,231
NU-107279,11,294,270
NU-107279,12,396,269
NU-107279,13,346,185
NU-107279,14,424,261
NU-107279,15,428,242
NU-107279,16,401,245
NU-103469,1,331,146
NU-103469,2,276,191
NU-103469,3,286,215
NU-103469,4,402,262
NU-103469,5,381,281
NU-103469,6,380,245
NU-103469,7,445,247
NU-103469,8,273,231
NU-103469,9,189,115
NU-103469,10,389,253
NU-103469,11,376,216
NU-103469,12,309,210
NU-103469,13,368,199
NU-103469,14,228,192
NU-103469,15,324,224
NU-103469,16,469,268
NU-103144,1,207,126
NU-103144,2,331,222
NU-103144,3,226,125
NU-103144,4,269,155
NU-103144,5,273,177
NU-103144,6,343,186
